Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
01-05-70,0.232320000,0.233772000,0.232320000,0.232320000,12691200,0,0
01-05-70,0.235224000,0.236675000,0.235224000,0.235224000,14544000,0,0
01-05-70,0.233772000,0.233772000,0.230868000,0.230868000,5760000,0,0
01-05-70,0.232320000,0.233772000,0.232320000,0.232320000,18451200,0,0
01-05-70,0.230868000,0.230868000,0.227963000,0.227963000,9062400,0,0
01-05-70,0.227963000,0.227963000,0.225060000,0.225060000,14774400,0,0
01-05-70,0.223608000,0.223608000,0.222156000,0.222156000,11712000,0,0
01-05-70,0.220703000,0.220703000,0.219252000,0.219252000,7852800,0,0
01-05-70,0.219252000,0.219252000,0.217800000,0.217800000,13948800,0,0
01-05-70,0.214896000,0.214896000,0.213444000,0.213444000,7977600,0,0
01-05-70,0.213444000,0.213444000,0.211991000,0.211991000,7324800,0,0
01-05-70,0.211991000,0.213444000,0.211991000,0.211991000,5443200,0,0
01-05-70,0.211991000,0.213444000,0.211991000,0.211991000,6307200,0,0
01-05-70,0.211991000,0.213444000,0.211991000,0.211991000,14294400,0,0
01-05-70,0.207636000,0.207636000,0.206184000,0.206184000,6624000,0,0
01-05-70,0.206184000,0.207636000,0.206184000,0.206184000,6662400,0,0
01-05-70,0.206184000,0.206184000,0.204732000,0.204732000,4752000,0,0
01-05-70,0.209088000,0.210539000,0.209088000,0.209088000,10608000,0,0
01-05-70,0.210540000,0.211991000,0.210540000,0.210540000,10176000,0,0
01-05-70,0.210540000,0.211991000,0.210540000,0.210540000,10771200,0,0
01-05-70,0.210540000,0.210540000,0.207636000,0.207636000,10262400,0,0
01-05-70,0.216348000,0.217800000,0.216348000,0.216348000,9628800,0,0
01-05-70,0.217800000,0.219252000,0.217800000,0.217800000,10137600,0,0
01-05-70,0.219252000,0.220703000,0.219252000,0.219252000,15014400,0,0
01-05-70,0.226512000,0.227964000,0.226512000,0.226512000,13814400,0,0
01-05-70,0.238127000,0.239580000,0.238127000,0.238127000,14918400,0,0
01-05-70,0.241032000,0.243935000,0.241032000,0.241032000,14726400,0,0
01-05-70,0.239580000,0.239580000,0.238127000,0.238127000,27091200,0,0
01-05-70,0.23667600,0.23667600,0.233772000,0.233772000,11155200,0,0
01-05-70,0.226512000,0.226512000,0.225060000,0.225060000,10896000,0,0
01-05-70,0.222156000,0.222156000,0.220703000,0.220703000,13766400,0,0
01-05-70,0.217800000,0.217800000,0.216348000,0.216348000,8601600,0,0
01-05-70,0.216348000,0.216348000,0.214896000,0.214896000,8419200,0,0
01-05-70,0.213444000,0.213444000,0.211991000,0.211991000,4233600,0,0
01-05-70,0.211991000,0.211991000,0.210540000,0.210540000,5865600,0,0
01-05-70,0.210539000,0.210539000,0.209088000,0.209088000,10780800,0,0
01-05-70,0.214896000,0.216348000,0.214896000,0.214896000,10320000,0,0
01-05-70,0.217800000,0.219252000,0.217800000,0.217800000,11241600,0,0
01-05-70,0.214896000,0.214896000,0.211991000,0.211991000,7324800,0,0
01-05-70,0.209088000,0.209088000,0.206184000,0.206184000,18537600,0,0
01-05-70,0.206184000,0.207636000,0.206184000,0.206184000,7929600,0,0
01-05-70,0.203280000,0.203280000,0.20182800,0.20182800,12499200,0,0
01-05-70,0.203279000,0.206184000,0.203279000,0.203279000,10963200,0,0
01-05-70,0.203280000,0.204732000,0.20182800,0.20182800,3446400,0,0
01-05-70,0.204732000,0.206184000,0.204732000,0.204732000,9868800,0,0
01-05-70,0.204732000,0.206184000,0.204732000,0.204732000,4521600,0,0
01-05-70,0.204732000,0.204732000,0.20182800,0.20182800,4041600,0,0
01-05-70,0.217800000,0.219252000,0.217800000,0.217800000,15321600,0,0
01-05-70,0.219252000,0.220703000,0.219252000,0.219252000,14976000,0,0
01-05-70,0.210539000,0.210539000,0.209088000,0.209088000,10243200,0,0
01-05-70,0.206184000,0.206184000,0.204732000,0.204732000,11414400,0,0
01-05-70,0.197472000,0.197472000,0.196020000,0.196020000,17097600,0,0
01-05-70,0.196020000,0.196020000,0.194567000,0.194567000,13142400,0,0
01-05-70,0.190212000,0.190212000,0.188760000,0.188760000,9484800,0,0
01-05-70,0.190212000,0.191664000,0.190212000,0.190212000,13977600,0,0
01-05-70,0.194567000,0.197472000,0.194567000,0.194567000,10329600,0,0
01-05-70,0.198924000,0.200375000,0.198924000,0.198924000,7238400,0,0
01-05-70,0.198924000,0.200375000,0.198924000,0.198924000,3446400,0,0
01-05-70,0.197472000,0.197472000,0.196020000,0.196020000,9676800,0,0
01-05-70,0.200376000,0.20182800,0.200376000,0.200376000,6902400,0,0
01-05-70,0.207636000,0.209088000,0.207636000,0.207636000,8448000,0,0
01-05-70,0.209088000,0.210539000,0.209088000,0.209088000,6748800,0,0
01-05-70,0.203279000,0.203279000,0.200376000,0.200376000,9792000,0,0
01-05-70,0.196020000,0.196020000,0.194567000,0.194567000,7593600,0,0
01-05-70,0.194568000,0.194568000,0.191664000,0.191664000,6460800,0,0
01-05-70,0.194567000,0.196020000,0.194567000,0.194567000,7612800,0,0
01-05-70,0.194567000,0.196020000,0.194567000,0.194567000,4358400,0,0
01-05-70,0.200376000,0.20182800,0.200376000,0.200376000,6172800,0,0
01-05-70,0.197472000,0.197472000,0.196020000,0.196020000,8400000,0,0
01-05-70,0.196020000,0.197472000,0.196020000,0.196020000,5174400,0,0
01-05-70,0.194567000,0.194567000,0.193115000,0.193115000,7190400,0,0
01-05-70,0.196020000,0.197472000,0.196020000,0.196020000,8745600,0,0
01-05-70,0.194567000,0.194567000,0.193115000,0.193115000,4694400,0,0
01-05-70,0.190212000,0.190212000,0.188760000,0.188760000,12451200,0,0
01-05-70,0.188760000,0.190212000,0.188760000,0.188760000,6249600,0,0
01-05-70,0.188760000,0.191664000,0.188760000,0.188760000,13315200,0,0
01-05-70,0.184403000,0.184403000,0.182952000,0.182952000,4444800,0,0
01-05-70,0.182952000,0.182952000,0.182952000,0.182952000,0,0,0
01-05-70,0.185855000,0.187308000,0.185855000,0.185855000,7939200,0,0
01-05-70,0.181500000,0.181500000,0.18004800,0.18004800,4041600,0,0
01-05-70,0.182952000,0.184403000,0.182952000,0.182952000,8083200,0,0
01-05-70,0.180048000,0.180048000,0.17859600,0.17859600,5616000,0,0
01-05-70,0.178596000,0.178596000,0.177143000,0.177143000,5328000,0,0
01-05-70,0.177143000,0.178596000,0.175691000,0.175691000,4857600,0,0
01-05-70,0.17859600,0.180048000,0.17859600,0.17859600,3484800,0,0
01-05-70,0.182952000,0.184403000,0.182952000,0.182952000,5577600,0,0
01-05-70,0.177143000,0.177143000,0.175691000,0.175691000,8476800,0,0
01-05-70,0.174240000,0.174240000,0.172788000,0.172788000,6441600,0,0
